dteday,season,hr,holiday,workingday,weathersit,casual,registered,cnt,season_cat
2012-08-16,3,22,0,1,1,69,185,254,fall
2012-08-16,3,23,0,1,1,58,168,226,fall
2012-08-17,3,0,0,1,1,21,67,88,fall
2012-08-17,3,1,0,1,1,16,38,54,fall
2012-08-17,3,2,0,1,1,4,15,19,fall
2012-08-17,3,3,0,1,1,0,6,6,fall
2012-08-17,3,4,0,1,1,0,9,9,fall
2012-08-17,3,5,0,1,1,2,34,36,fall
2012-08-17,3,6,0,1,1,6,151,157,fall
2012-08-17,3,7,0,1,1,11,368,379,fall
2012-08-17,3,8,0,1,1,43,625,668,fall
2012-08-17,3,9,0,1,1,58,320,378,fall
2012-08-17,3,10,0,1,1,82,149,231,fall
2012-08-17,3,11,0,1,1,98,205,303,fall
2012-08-17,3,12,0,1,1,110,255,365,fall
2012-08-17,3,13,0,1,1,103,254,357,fall
2012-08-17,3,14,0,1,1,128,200,328,fall
2012-08-17,3,15,0,1,1,127,256,383,fall
2012-08-17,3,16,0,1,2,116,372,488,fall
2012-08-17,3,17,0,1,1,144,647,791,fall
2012-08-17,3,18,0,1,2,108,561,669,fall
2012-08-17,3,19,0,1,2,88,403,491,fall
2012-08-17,3,20,0,1,2,97,262,359,fall
2012-08-17,3,21,0,1,2,57,198,255,fall
2012-08-17,3,22,0,1,3,43,170,213,fall
2012-08-17,3,23,0,1,3,21,100,121,fall
2012-08-18,3,0,0,0,2,6,99,105,fall
2012-08-18,3,1,0,0,3,14,78,92,fall
2012-08-18,3,2,0,0,3,4,39,43,fall
2012-08-18,3,3,0,0,1,7,23,30,fall
2012-08-18,3,4,0,0,1,5,8,13,fall
2012-08-18,3,5,0,0,1,2,7,9,fall
2012-08-18,3,6,0,0,1,4,23,27,fall
2012-08-18,3,7,0,0,1,12,52,64,fall
2012-08-18,3,8,0,0,1,28,161,189,fall
2012-08-18,3,9,0,0,1,81,211,292,fall
2012-08-18,3,10,0,0,1,166,314,480,fall
2012-08-18,3,11,0,0,1,180,356,536,fall
2012-08-18,3,12,0,0,1,266,388,654,fall
2012-08-18,3,13,0,0,1,289,355,644,fall
2012-08-18,3,14,0,0,1,242,356,598,fall
2012-08-18,3,15,0,0,1,250,346,596,fall
2012-08-18,3,16,0,0,1,287,354,641,fall
2012-08-18,3,17,0,0,1,256,379,635,fall
2012-08-18,3,18,0,0,1,225,329,554,fall
2012-08-18,3,19,0,0,1,164,324,488,fall
2012-08-18,3,20,0,0,1,99,242,341,fall
2012-08-18,3,21,0,0,1,90,248,338,fall
2012-08-18,3,22,0,0,1,90,171,261,fall
2012-08-18,3,23,0,0,1,60,175,235,fall
2012-08-19,3,0,0,0,1,44,143,187,fall
2012-08-19,3,1,0,0,1,29,102,131,fall
2012-08-19,3,2,0,0,2,16,103,119,fall
2012-08-19,3,3,0,0,2,21,34,55,fall
2012-08-19,3,4,0,0,2,4,22,26,fall
2012-08-19,3,5,0,0,2,3,8,11,fall
2012-08-19,3,6,0,0,2,5,15,20,fall
2012-08-19,3,7,0,0,2,12,29,41,fall
2012-08-19,3,8,0,0,2,34,90,124,fall
2012-08-19,3,9,0,0,2,86,184,270,fall
2012-08-19,3,10,0,0,2,138,287,425,fall
2012-08-19,3,11,0,0,3,83,189,272,fall
2012-08-19,3,12,0,0,3,112,186,298,fall
2012-08-19,3,13,0,0,3,50,112,162,fall
2012-08-19,3,14,0,0,3,41,108,149,fall
2012-08-19,3,15,0,0,2,89,187,276,fall
2012-08-19,3,16,0,0,2,97,259,356,fall
2012-08-19,3,17,0,0,2,76,267,343,fall
2012-08-19,3,18,0,0,2,86,291,377,fall
2012-08-19,3,19,0,0,2,72,269,341,fall
2012-08-19,3,20,0,0,2,61,213,274,fall
2012-08-19,3,21,0,0,3,36,154,190,fall
2012-08-19,3,22,0,0,2,6,50,56,fall
2012-08-19,3,23,0,0,2,7,39,46,fall
2012-08-20,3,0,0,1,2,1,25,26,fall
2012-08-20,3,1,0,1,1,0,10,10,fall
2012-08-20,3,2,0,1,1,0,5,5,fall
2012-08-20,3,3,0,1,1,0,3,3,fall
2012-08-20,3,4,0,1,2,0,7,7,fall
2012-08-20,3,5,0,1,2,2,35,37,fall
2012-08-20,3,6,0,1,2,6,155,161,fall
2012-08-20,3,7,0,1,2,15,427,442,fall
2012-08-20,3,8,0,1,2,37,618,655,fall
2012-08-20,3,9,0,1,2,55,302,357,fall
2012-08-20,3,10,0,1,2,69,124,193,fall
2012-08-20,3,11,0,1,1,90,151,241,fall
2012-08-20,3,12,0,1,2,66,216,282,fall
2012-08-20,3,13,0,1,1,97,194,291,fall
2012-08-20,3,14,0,1,1,87,188,275,fall
2012-08-20,3,15,0,1,1,102,207,309,fall
2012-08-20,3,16,0,1,1,103,357,460,fall
2012-08-20,3,17,0,1,1,83,810,893,fall
2012-08-20,3,18,0,1,2,89,726,815,fall
2012-08-20,3,19,0,1,2,33,266,299,fall
2012-08-20,3,20,0,1,2,30,231,261,fall
2012-08-20,3,21,0,1,1,26,219,245,fall
2012-08-20,3,22,0,1,2,25,136,161,fall
2012-08-20,3,23,0,1,2,10,92,102,fall
2012-08-21,3,0,0,1,2,7,52,59,fall
2012-08-21,3,1,0,1,2,11,22,33,fall
2012-08-21,3,2,0,1,2,1,7,8,fall
2012-08-21,3,3,0,1,1,0,3,3,fall
2012-08-21,3,4,0,1,1,0,4,4,fall
2012-08-21,3,5,0,1,1,4,30,34,fall
2012-08-21,3,6,0,1,1,5,164,169,fall
2012-08-21,3,7,0,1,1,19,500,519,fall
2012-08-21,3,8,0,1,1,27,696,723,fall
2012-08-21,3,9,0,1,1,47,281,328,fall
2012-08-21,3,10,0,1,1,58,120,178,fall
2012-08-21,3,11,0,1,1,61,195,256,fall
2012-08-21,3,12,0,1,1,79,226,305,fall
2012-08-21,3,13,0,1,1,76,255,331,fall
2012-08-21,3,14,0,1,1,110,192,302,fall
2012-08-21,3,15,0,1,1,76,226,302,fall
2012-08-21,3,16,0,1,1,109,358,467,fall
2012-08-21,3,17,0,1,1,92,786,878,fall
2012-08-21,3,18,0,1,1,93,532,625,fall
2012-08-21,3,19,0,1,3,56,420,476,fall
2012-08-21,3,20,0,1,1,62,296,358,fall
2012-08-21,3,21,0,1,1,41,239,280,fall
2012-08-21,3,22,0,1,1,24,208,232,fall
2012-08-21,3,23,0,1,1,23,113,136,fall
2012-08-22,3,0,0,1,1,9,46,55,fall
2012-08-22,3,1,0,1,1,1,20,21,fall
2012-08-22,3,2,0,1,1,7,10,17,fall
2012-08-22,3,3,0,1,1,0,7,7,fall
2012-08-22,3,4,0,1,1,1,7,8,fall
2012-08-22,3,5,0,1,1,2,38,40,fall
2012-08-22,3,6,0,1,1,12,175,187,fall
2012-08-22,3,7,0,1,1,16,537,553,fall
2012-08-22,3,8,0,1,1,37,703,740,fall
2012-08-22,3,9,0,1,1,41,335,376,fall
2012-08-22,3,10,0,1,1,66,159,225,fall
2012-08-22,3,11,0,1,1,71,196,267,fall
2012-08-22,3,12,0,1,1,59,253,312,fall
2012-08-22,3,13,0,1,1,74,242,316,fall
2012-08-22,3,14,0,1,1,82,184,266,fall
2012-08-22,3,15,0,1,1,94,222,316,fall
2012-08-22,3,16,0,1,3,102,358,460,fall
2012-08-22,3,17,0,1,3,72,711,783,fall
2012-08-22,3,18,0,1,3,91,592,683,fall
2012-08-22,3,19,0,1,2,56,524,580,fall
2012-08-22,3,20,0,1,1,59,332,391,fall
2012-08-22,3,21,0,1,1,60,291,351,fall
2012-08-22,3,22,0,1,1,55,226,281,fall
2012-08-22,3,23,0,1,1,27,113,140,fall
2012-08-23,3,0,0,1,1,9,51,60,fall
2012-08-23,3,1,0,1,1,10,15,25,fall
2012-08-23,3,2,0,1,1,9,11,20,fall
2012-08-23,3,3,0,1,1,3,6,9,fall
2012-08-23,3,4,0,1,1,0,6,6,fall
2012-08-23,3,5,0,1,1,1,36,37,fall
2012-08-23,3,6,0,1,2,14,178,192,fall
2012-08-23,3,7,0,1,2,18,463,481,fall
2012-08-23,3,8,0,1,2,45,662,707,fall
2012-08-23,3,9,0,1,2,58,354,412,fall
2012-08-23,3,10,0,1,1,76,157,233,fall
2012-08-23,3,11,0,1,1,86,192,278,fall
2012-08-23,3,12,0,1,1,97,235,332,fall
2012-08-23,3,13,0,1,1,93,253,346,fall
2012-08-23,3,14,0,1,1,114,191,305,fall
2012-08-23,3,15,0,1,1,104,201,305,fall
2012-08-23,3,16,0,1,1,121,344,465,fall
2012-08-23,3,17,0,1,1,111,709,820,fall
2012-08-23,3,18,0,1,1,130,811,941,fall
2012-08-23,3,19,0,1,1,96,537,633,fall
2012-08-23,3,20,0,1,1,70,404,474,fall
2012-08-23,3,21,0,1,1,53,276,329,fall
2012-08-23,3,22,0,1,2,21,177,198,fall
2012-08-23,3,23,0,1,2,24,133,157,fall
2012-08-24,3,0,0,1,2,27,84,111,fall
2012-08-24,3,1,0,1,2,5,37,42,fall
2012-08-24,3,2,0,1,1,1,15,16,fall
2012-08-24,3,3,0,1,1,2,6,8,fall
2012-08-24,3,4,0,1,2,2,6,8,fall
2012-08-24,3,5,0,1,1,1,37,38,fall
2012-08-24,3,6,0,1,2,9,142,151,fall
2012-08-24,3,7,0,1,2,13,412,425,fall
2012-08-24,3,8,0,1,2,41,703,744,fall
2012-08-24,3,9,0,1,2,58,331,389,fall
2012-08-24,3,10,0,1,2,78,184,262,fall
2012-08-24,3,11,0,1,2,69,212,281,fall
2012-08-24,3,12,0,1,2,95,276,371,fall
2012-08-24,3,13,0,1,2,79,272,351,fall
2012-08-24,3,14,0,1,1,109,229,338,fall
2012-08-24,3,15,0,1,2,99,251,350,fall
2012-08-24,3,16,0,1,2,101,414,515,fall
2012-08-24,3,17,0,1,2,117,695,812,fall
2012-08-24,3,18,0,1,2,109,627,736,fall
2012-08-24,3,19,0,1,2,106,430,536,fall
2012-08-24,3,20,0,1,2,66,297,363,fall
2012-08-24,3,21,0,1,2,58,248,306,fall
2012-08-24,3,22,0,1,2,42,209,251,fall
2012-08-24,3,23,0,1,2,38,140,178,fall
2012-08-25,3,0,0,0,2,21,114,135,fall
2012-08-25,3,1,0,0,2,15,100,115,fall
2012-08-25,3,2,0,0,2,18,61,79,fall
2012-08-25,3,3,0,0,1,7,31,38,fall
2012-08-25,3,4,0,0,2,3,9,12,fall
2012-08-25,3,5,0,0,2,4,10,14,fall
2012-08-25,3,6,0,0,2,5,25,30,fall
2012-08-25,3,7,0,0,2,14,88,102,fall
2012-08-25,3,8,0,0,2,29,133,162,fall
2012-08-25,3,9,0,0,2,60,228,288,fall
2012-08-25,3,10,0,0,2,148,294,442,fall
2012-08-25,3,11,0,0,2,143,314,457,fall
2012-08-25,3,12,0,0,3,217,367,584,fall
2012-08-25,3,13,0,0,2,186,331,517,fall
2012-08-25,3,14,0,0,3,150,332,482,fall
2012-08-25,3,15,0,0,2,79,154,233,fall
2012-08-25,3,16,0,0,2,174,260,434,fall
2012-08-25,3,17,0,0,2,132,271,403,fall
2012-08-25,3,18,0,0,2,122,261,383,fall
2012-08-25,3,19,0,0,2,97,257,354,fall
2012-08-25,3,20,0,0,3,65,176,241,fall
2012-08-25,3,21,0,0,1,60,148,208,fall
2012-08-25,3,22,0,0,1,46,136,182,fall
2012-08-25,3,23,0,0,2,34,124,158,fall
2012-08-26,3,0,0,0,1,23,111,134,fall
2012-08-26,3,1,0,0,1,18,116,134,fall
2012-08-26,3,2,0,0,2,12,104,116,fall
2012-08-26,3,3,0,0,2,11,42,53,fall
2012-08-26,3,4,0,0,2,5,11,16,fall
2012-08-26,3,5,0,0,1,3,13,16,fall
2012-08-26,3,6,0,0,1,5,16,21,fall
2012-08-26,3,7,0,0,1,11,23,34,fall
2012-08-26,3,8,0,0,1,21,112,133,fall
2012-08-26,3,9,0,0,1,67,196,263,fall
2012-08-26,3,10,0,0,1,127,258,385,fall
2012-08-26,3,11,0,0,1,150,332,482,fall
2012-08-26,3,12,0,0,3,225,401,626,fall
2012-08-26,3,13,0,0,3,166,375,541,fall
2012-08-26,3,14,0,0,1,125,252,377,fall
2012-08-26,3,15,0,0,3,132,259,391,fall
2012-08-26,3,16,0,0,3,57,116,173,fall
2012-08-26,3,17,0,0,1,61,172,233,fall
2012-08-26,3,18,0,0,2,77,187,264,fall
2012-08-26,3,19,0,0,2,80,212,292,fall
2012-08-26,3,20,0,0,1,40,171,211,fall
2012-08-26,3,21,0,0,1,26,140,166,fall
2012-08-26,3,22,0,0,1,20,94,114,fall
2012-08-26,3,23,0,0,1,21,59,80,fall
2012-08-27,3,0,0,1,1,4,28,32,fall
2012-08-27,3,1,0,1,1,3,4,7,fall
2012-08-27,3,2,0,1,1,0,8,8,fall
2012-08-27,3,3,0,1,1,1,3,4,fall
2012-08-27,3,4,0,1,1,1,11,12,fall
2012-08-27,3,5,0,1,1,4,32,36,fall
2012-08-27,3,6,0,1,1,4,141,145,fall
2012-08-27,3,7,0,1,1,15,418,433,fall
2012-08-27,3,8,0,1,1,29,670,699,fall
2012-08-27,3,9,0,1,1,40,302,342,fall
2012-08-27,3,10,0,1,1,63,143,206,fall
2012-08-27,3,11,0,1,1,47,182,229,fall
2012-08-27,3,12,0,1,1,69,214,283,fall
2012-08-27,3,13,0,1,1,77,211,288,fall
2012-08-27,3,14,0,1,1,66,180,246,fall
2012-08-27,3,15,0,1,1,77,205,282,fall
2012-08-27,3,16,0,1,1,77,367,444,fall
2012-08-27,3,17,0,1,1,101,744,845,fall
2012-08-27,3,18,0,1,1,83,751,834,fall
2012-08-27,3,19,0,1,1,74,499,573,fall
2012-08-27,3,20,0,1,1,50,366,416,fall
2012-08-27,3,21,0,1,1,39,239,278,fall
2012-08-27,3,22,0,1,1,30,131,161,fall
2012-08-27,3,23,0,1,1,35,79,114,fall
2012-08-28,3,0,0,1,1,9,29,38,fall
2012-08-28,3,1,0,1,1,4,17,21,fall
2012-08-28,3,2,0,1,1,2,13,15,fall
2012-08-28,3,3,0,1,1,0,4,4,fall
2012-08-28,3,4,0,1,1,2,6,8,fall
2012-08-28,3,5,0,1,2,3,39,42,fall
2012-08-28,3,6,0,1,2,3,144,147,fall
2012-08-28,3,7,0,1,2,14,255,269,fall
2012-08-28,3,8,0,1,2,25,668,693,fall
2012-08-28,3,9,0,1,2,44,351,395,fall
2012-08-28,3,10,0,1,1,39,165,204,fall
2012-08-28,3,11,0,1,1,47,171,218,fall
2012-08-28,3,12,0,1,1,56,241,297,fall
2012-08-28,3,13,0,1,1,56,232,288,fall
2012-08-28,3,14,0,1,1,72,179,251,fall
2012-08-28,3,15,0,1,1,59,258,317,fall
2012-08-28,3,16,0,1,1,84,396,480,fall
2012-08-28,3,17,0,1,1,90,774,864,fall
2012-08-28,3,18,0,1,1,82,736,818,fall
2012-08-28,3,19,0,1,1,82,515,597,fall
2012-08-28,3,20,0,1,1,87,348,435,fall
2012-08-28,3,21,0,1,1,38,276,314,fall
2012-08-28,3,22,0,1,1,20,196,216,fall
2012-08-28,3,23,0,1,1,17,92,109,fall
2012-08-29,3,0,0,1,1,8,39,47,fall
2012-08-29,3,1,0,1,1,2,12,14,fall
2012-08-29,3,2,0,1,1,2,4,6,fall
2012-08-29,3,3,0,1,1,0,9,9,fall
2012-08-29,3,4,0,1,1,2,8,10,fall
2012-08-29,3,5,0,1,1,3,37,40,fall
2012-08-29,3,6,0,1,1,6,175,181,fall
2012-08-29,3,7,0,1,1,23,531,554,fall
2012-08-29,3,8,0,1,1,28,780,808,fall
2012-08-29,3,9,0,1,1,40,308,348,fall
2012-08-29,3,10,0,1,1,34,144,178,fall
2012-08-29,3,11,0,1,1,67,186,253,fall
2012-08-29,3,12,0,1,1,79,281,360,fall
2012-08-29,3,13,0,1,1,68,232,300,fall
2012-08-29,3,14,0,1,1,87,214,301,fall
2012-08-29,3,15,0,1,1,96,242,338,fall
2012-08-29,3,16,0,1,1,104,389,493,fall
2012-08-29,3,17,0,1,1,108,762,870,fall
2012-08-29,3,18,0,1,1,119,693,812,fall
2012-08-29,3,19,0,1,1,120,523,643,fall
2012-08-29,3,20,0,1,1,49,378,427,fall
2012-08-29,3,21,0,1,1,48,265,313,fall
2012-08-29,3,22,0,1,1,50,185,235,fall
2012-08-29,3,23,0,1,1,34,123,157,fall
2012-08-30,3,0,0,1,1,14,51,65,fall
2012-08-30,3,1,0,1,1,6,17,23,fall
2012-08-30,3,2,0,1,1,3,14,17,fall
2012-08-30,3,3,0,1,1,0,5,5,fall
2012-08-30,3,4,0,1,1,4,4,8,fall
2012-08-30,3,5,0,1,1,2,33,35,fall
2012-08-30,3,6,0,1,1,8,155,163,fall
2012-08-30,3,7,0,1,1,31,501,532,fall
2012-08-30,3,8,0,1,1,53,701,754,fall
2012-08-30,3,9,0,1,1,57,339,396,fall
2012-08-30,3,10,0,1,1,73,161,234,fall
2012-08-30,3,11,0,1,1,85,191,276,fall
2012-08-30,3,12,0,1,1,73,221,294,fall
2012-08-30,3,13,0,1,1,76,214,290,fall
2012-08-30,3,14,0,1,1,74,199,273,fall
2012-08-30,3,15,0,1,1,99,239,338,fall
2012-08-30,3,16,0,1,1,77,405,482,fall
2012-08-30,3,17,0,1,1,93,751,844,fall
2012-08-30,3,18,0,1,1,109,744,853,fall
2012-08-30,3,19,0,1,1,78,532,610,fall
2012-08-30,3,20,0,1,1,68,403,471,fall
2012-08-30,3,21,0,1,1,32,275,307,fall
2012-08-30,3,22,0,1,1,38,253,291,fall
2012-08-30,3,23,0,1,1,19,133,152,fall
2012-08-31,3,0,0,1,1,13,69,82,fall
2012-08-31,3,1,0,1,1,8,24,32,fall
2012-08-31,3,2,0,1,1,9,11,20,fall
2012-08-31,3,3,0,1,1,3,2,5,fall
2012-08-31,3,4,0,1,1,0,7,7,fall
2012-08-31,3,5,0,1,1,2,27,29,fall
2012-08-31,3,6,0,1,2,7,101,108,fall
2012-08-31,3,7,0,1,2,21,400,421,fall
2012-08-31,3,8,0,1,2,36,654,690,fall
2012-08-31,3,9,0,1,1,61,337,398,fall
2012-08-31,3,10,0,1,1,59,197,256,fall
2012-08-31,3,11,0,1,1,88,221,309,fall
2012-08-31,3,12,0,1,1,120,290,410,fall
2012-08-31,3,13,0,1,1,97,271,368,fall
2012-08-31,3,14,0,1,1,112,324,436,fall
2012-08-31,3,15,0,1,1,109,417,526,fall
2012-08-31,3,16,0,1,1,111,417,528,fall
2012-08-31,3,17,0,1,1,129,488,617,fall
2012-08-31,3,18,0,1,1,87,459,546,fall
2012-08-31,3,19,0,1,1,91,361,452,fall
2012-08-31,3,20,0,1,1,102,254,356,fall
2012-08-31,3,21,0,1,1,71,232,303,fall
2012-08-31,3,22,0,1,1,65,212,277,fall
2012-08-31,3,23,0,1,1,32,142,174,fall
2012-09-01,3,0,0,0,1,22,146,168,fall
2012-09-01,3,1,0,0,1,11,68,79,fall
2012-09-01,3,2,0,0,1,8,61,69,fall
2012-09-01,3,3,0,0,1,6,29,35,fall
2012-09-01,3,4,0,0,1,3,9,12,fall
2012-09-01,3,5,0,0,1,2,20,22,fall
2012-09-01,3,6,0,0,1,13,23,36,fall
2012-09-01,3,7,0,0,2,8,58,66,fall
2012-09-01,3,8,0,0,2,28,134,162,fall
2012-09-01,3,9,0,0,2,62,175,237,fall
2012-09-01,3,10,0,0,2,128,289,417,fall
2012-09-01,3,11,0,0,2,219,273,492,fall
2012-09-01,3,12,0,0,2,187,284,471,fall
2012-09-01,3,13,0,0,2,237,267,504,fall
2012-09-01,3,14,0,0,2,240,274,514,fall
2012-09-01,3,15,0,0,2,257,306,563,fall
2012-09-01,3,16,0,0,2,209,253,462,fall
2012-09-01,3,17,0,0,2,205,258,463,fall
2012-09-01,3,18,0,0,2,184,258,442,fall
2012-09-01,3,19,0,0,3,157,235,392,fall
2012-09-01,3,20,0,0,3,67,140,207,fall
2012-09-01,3,21,0,0,3,21,83,104,fall
2012-09-01,3,22,0,0,2,21,57,78,fall
2012-09-01,3,23,0,0,1,57,88,145,fall
2012-09-02,3,0,0,0,2,27,72,99,fall
2012-09-02,3,1,0,0,1,15,58,73,fall
2012-09-02,3,2,0,0,1,28,56,84,fall
2012-09-02,3,3,0,0,1,9,33,42,fall
2012-09-02,3,4,0,0,1,7,15,22,fall
2012-09-02,3,5,0,0,1,2,10,12,fall
2012-09-02,3,6,0,0,2,2,13,15,fall
2012-09-02,3,7,0,0,1,13,29,42,fall
2012-09-02,3,8,0,0,1,30,99,129,fall
2012-09-02,3,9,0,0,2,88,144,232,fall
2012-09-02,3,10,0,0,2,158,230,388,fall
2012-09-02,3,11,0,0,2,226,263,489,fall
2012-09-02,3,12,0,0,3,248,297,545,fall
2012-09-02,3,13,0,0,3,263,230,493,fall
2012-09-02,3,14,0,0,3,249,208,457,fall
2012-09-02,3,15,0,0,3,179,176,355,fall
2012-09-02,3,16,0,0,1,222,252,474,fall
2012-09-02,3,17,0,0,1,219,284,503,fall
2012-09-02,3,18,0,0,1,227,273,500,fall
2012-09-02,3,19,0,0,2,140,152,292,fall
2012-09-02,3,20,0,0,2,63,41,104,fall
2012-09-02,3,21,0,0,1,79,92,171,fall
2012-09-02,3,22,0,0,3,66,100,166,fall
2012-09-02,3,23,0,0,3,53,70,123,fall
2012-09-03,3,0,1,0,2,42,62,104,fall
2012-09-03,3,1,1,0,2,18,37,55,fall
2012-09-03,3,2,1,0,1,10,30,40,fall
2012-09-03,3,3,1,0,1,6,22,28,fall
2012-09-03,3,4,1,0,1,6,5,11,fall
2012-09-03,3,5,1,0,1,1,3,4,fall
2012-09-03,3,6,1,0,1,3,12,15,fall
2012-09-03,3,7,1,0,1,6,37,43,fall
2012-09-03,3,8,1,0,2,36,91,127,fall
2012-09-03,3,9,1,0,2,71,158,229,fall
2012-09-03,3,10,1,0,2,135,224,359,fall
2012-09-03,3,11,1,0,2,187,272,459,fall
2012-09-03,3,12,1,0,2,191,352,543,fall
2012-09-03,3,13,1,0,2,209,357,566,fall
2012-09-03,3,14,1,0,1,163,349,512,fall
2012-09-03,3,15,1,0,1,168,281,449,fall
2012-09-03,3,16,1,0,1,165,335,500,fall
2012-09-03,3,17,1,0,1,181,317,498,fall
2012-09-03,3,18,1,0,1,145,337,482,fall
2012-09-03,3,19,1,0,1,73,301,374,fall
2012-09-03,3,20,1,0,1,78,183,261,fall
2012-09-03,3,21,1,0,1,42,142,184,fall
2012-09-03,3,22,1,0,2,17,104,121,fall
2012-09-03,3,23,1,0,2,12,58,70,fall
2012-09-04,3,0,0,1,2,10,19,29,fall
2012-09-04,3,1,0,1,1,15,9,24,fall
2012-09-04,3,2,0,1,1,1,4,5,fall
2012-09-04,3,3,0,1,2,1,9,10,fall
2012-09-04,3,4,0,1,2,0,8,8,fall
2012-09-04,3,5,0,1,2,1,37,38,fall
2012-09-04,3,6,0,1,2,7,165,172,fall
2012-09-04,3,7,0,1,2,13,480,493,fall
2012-09-04,3,8,0,1,1,15,617,632,fall
2012-09-04,3,9,0,1,2,30,293,323,fall
2012-09-04,3,10,0,1,2,42,130,172,fall
2012-09-04,3,11,0,1,2,39,159,198,fall
2012-09-04,3,12,0,1,1,54,233,287,fall
2012-09-04,3,13,0,1,1,72,203,275,fall
2012-09-04,3,14,0,1,1,72,202,274,fall
2012-09-04,3,15,0,1,1,68,224,292,fall
2012-09-04,3,16,0,1,1,61,397,458,fall
2012-09-04,3,17,0,1,1,110,746,856,fall
2012-09-04,3,18,0,1,1,94,745,839,fall
2012-09-04,3,19,0,1,1,50,502,552,fall
2012-09-04,3,20,0,1,1,47,338,385,fall
2012-09-04,3,21,0,1,1,28,240,268,fall
2012-09-04,3,22,0,1,1,25,154,179,fall
2012-09-04,3,23,0,1,1,12,83,95,fall
2012-09-05,3,0,0,1,1,10,27,37,fall
2012-09-05,3,1,0,1,1,2,11,13,fall
2012-09-05,3,2,0,1,1,0,9,9,fall
2012-09-05,3,3,0,1,1,0,4,4,fall
2012-09-05,3,4,0,1,1,2,3,5,fall
2012-09-05,3,5,0,1,2,1,39,40,fall
2012-09-05,3,6,0,1,1,7,203,210,fall
2012-09-05,3,7,0,1,2,11,489,500,fall
2012-09-05,3,8,0,1,1,33,692,725,fall
2012-09-05,3,9,0,1,1,27,263,290,fall
2012-09-05,3,10,0,1,2,54,181,235,fall
2012-09-05,3,11,0,1,2,61,156,217,fall
2012-09-05,3,12,0,1,1,49,217,266,fall
2012-09-05,3,13,0,1,1,50,184,234,fall
2012-09-05,3,14,0,1,1,34,177,211,fall
2012-09-05,3,15,0,1,1,41,204,245,fall
2012-09-05,3,16,0,1,1,86,344,430,fall
2012-09-05,3,17,0,1,1,83,780,863,fall
2012-09-05,3,18,0,1,1,82,757,839,fall
2012-09-05,3,19,0,1,1,64,598,662,fall
2012-09-05,3,20,0,1,1,55,357,412,fall
2012-09-05,3,21,0,1,1,18,278,296,fall
2012-09-05,3,22,0,1,1,38,181,219,fall
2012-09-05,3,23,0,1,1,24,126,150,fall
2012-09-06,3,0,0,1,2,30,35,65,fall
2012-09-06,3,1,0,1,2,2,16,18,fall
2012-09-06,3,2,0,1,1,1,7,8,fall
2012-09-06,3,3,0,1,1,0,9,9,fall
2012-09-06,3,4,0,1,2,0,8,8,fall
2012-09-06,3,5,0,1,2,3,35,38,fall
2012-09-06,3,6,0,1,2,11,189,200,fall
2012-09-06,3,7,0,1,2,21,461,482,fall
2012-09-06,3,8,0,1,3,24,622,646,fall
2012-09-06,3,9,0,1,3,8,115,123,fall
2012-09-06,3,10,0,1,3,9,40,49,fall
2012-09-06,3,11,0,1,3,10,52,62,fall
2012-09-06,3,12,0,1,2,11,126,137,fall
2012-09-06,3,13,0,1,2,39,152,191,fall
2012-09-06,3,14,0,1,1,38,178,216,fall
2012-09-06,3,15,0,1,1,42,228,270,fall
2012-09-06,3,16,0,1,1,42,374,416,fall
2012-09-06,3,17,0,1,1,67,741,808,fall
2012-09-06,3,18,0,1,1,74,761,835,fall
2012-09-06,3,19,0,1,1,54,504,558,fall
2012-09-06,3,20,0,1,1,50,356,406,fall
2012-09-06,3,21,0,1,1,32,240,272,fall
2012-09-06,3,22,0,1,1,24,193,217,fall
2012-09-06,3,23,0,1,1,19,150,169,fall
2012-09-07,3,0,0,1,1,17,79,96,fall
2012-09-07,3,1,0,1,1,10,19,29,fall
2012-09-07,3,2,0,1,1,1,10,11,fall
2012-09-07,3,3,0,1,1,0,9,9,fall
2012-09-07,3,4,0,1,1,1,7,8,fall
2012-09-07,3,5,0,1,1,1,39,40,fall
2012-09-07,3,6,0,1,1,5,135,140,fall
2012-09-07,3,7,0,1,1,21,465,486,fall
2012-09-07,3,8,0,1,1,29,690,719,fall
2012-09-07,3,9,0,1,1,33,311,344,fall
2012-09-07,3,10,0,1,1,53,171,224,fall
2012-09-07,3,11,0,1,1,81,215,296,fall
2012-09-07,3,12,0,1,1,76,247,323,fall
2012-09-07,3,13,0,1,1,71,283,354,fall
2012-09-07,3,14,0,1,1,66,187,253,fall
2012-09-07,3,15,0,1,1,66,265,331,fall
2012-09-07,3,16,0,1,1,75,395,470,fall
2012-09-07,3,17,0,1,1,88,684,772,fall
2012-09-07,3,18,0,1,1,95,697,792,fall
2012-09-07,3,19,0,1,1,70,498,568,fall
2012-09-07,3,20,0,1,1,51,340,391,fall
2012-09-07,3,21,0,1,1,55,246,301,fall
2012-09-07,3,22,0,1,1,52,247,299,fall
2012-09-07,3,23,0,1,1,28,220,248,fall
2012-09-08,3,0,0,0,1,20,130,150,fall
2012-09-08,3,1,0,0,2,10,107,117,fall
2012-09-08,3,2,0,0,1,9,68,77,fall
2012-09-08,3,3,0,0,2,3,40,43,fall
2012-09-08,3,4,0,0,2,3,8,11,fall
2012-09-08,3,5,0,0,2,2,13,15,fall
2012-09-08,3,6,0,0,2,8,26,34,fall
